order_item_id,order_id,product_id,quantity,discount
22826,900677,351,1,11
22827,900718,361,3,22
22828,909012,305,1,10
22829,908183,319,2,39
22830,910986,229,4,22
22831,903988,291,2,36
22832,907135,19,1,20
22833,906668,181,4,8
22834,905587,220,1,23
22835,902532,2,1,6
22836,904696,484,4,17
22837,903976,180,4,5
22838,905718,404,2,21
22839,907452,370,2,23
22840,909436,499,2,34
22841,909620,187,2,31
22842,913987,387,4,17
22843,906551,264,1,21
22844,901051,40,1,36
22845,907878,30,4,29
22846,909206,12,3,32
22847,903954,177,2,38
22848,900978,116,2,22
22849,913886,103,1,1
22850,900698,273,2,8
22851,900485,322,3,21
22852,905920,485,4,0
22853,908419,124,1,9
22854,911438,23,3,31
22855,912563,167,4,6
22856,905209,127,3,9
22857,908969,283,2,15
22858,910177,185,2,23
22859,912934,19,2,3
22860,903666,172,2,36
22861,903580,122,1,18
22862,909381,322,1,0
22863,907115,288,3,24
22864,913906,289,2,18
22865,913869,171,1,26
22866,903323,253,1,25
22867,907446,232,1,34
22868,907149,279,1,18
22869,902125,14,3,15
22870,911819,208,1,27
22871,906829,441,2,8
22872,914153,354,3,39
22873,914903,185,1,16
22874,907133,186,4,0
22875,911871,446,1,15
22876,911298,296,2,26
22877,903436,300,3,0
22878,902414,303,4,6
22879,901595,340,4,24
22880,913778,364,1,32
22881,909470,46,4,3
22882,910988,106,4,27
22883,901235,228,3,38
22884,911448,116,3,22
22885,912343,53,2,28
22886,902128,29,3,30
22887,904302,251,1,36
22888,901322,433,2,7
22889,902756,53,2,20
22890,905776,137,1,1
22891,900152,329,3,23
22892,905921,281,2,1
22893,914114,47,4,27
22894,911306,371,3,17
22895,901618,81,4,25
22896,911609,434,4,8
22897,901120,327,4,38
22898,914625,272,1,10
22899,912774,293,2,36
22900,904333,378,1,5
22901,909577,274,1,36
22902,908080,423,2,30
22903,906822,462,4,7
22904,902937,184,2,19
22905,909858,82,4,11
22906,903202,136,4,31
22907,902358,113,1,34
22908,902573,57,2,7
22909,908202,345,4,9
22910,903570,20,1,0
22911,903485,313,2,7
22912,907668,373,2,13
22913,913070,385,1,31
22914,904773,110,3,14
22915,912895,125,2,15
22916,913228,472,3,36
22917,903996,494,4,32
22918,908807,397,2,25
22919,913661,75,3,21
22920,914922,52,4,21
22921,901819,358,3,33
22922,903263,97,1,27
22923,900001,30,4,19
22924,900629,250,2,6
22925,904327,337,3,15
22926,908707,441,3,16
22927,907180,494,3,26
22928,902750,389,1,14
22929,911290,103,3,13
22930,900765,278,2,15
22931,905523,51,1,19
22932,904600,382,1,12
22933,914260,207,1,24
22934,901634,74,2,34
22935,900662,358,1,14
22936,905029,129,2,5
22937,907967,46,3,19
22938,905095,79,1,26
22939,903869,298,4,23
22940,900284,42,1,30
22941,904082,349,4,32
22942,906693,320,2,14
22943,909781,405,4,27
22944,901468,79,3,11
22945,908899,483,4,11
22946,910488,453,2,2
22947,908535,19,1,7
22948,909945,142,1,6
22949,902810,15,3,12
22950,903566,179,1,15
22951,902518,211,1,2
22952,906053,219,1,1
22953,903621,16,4,31
22954,902223,211,3,7
22955,911917,309,4,26
22956,909131,311,4,32
22957,912758,255,3,22
22958,909068,23,4,6
22959,909559,164,4,38
22960,910786,146,1,28
22961,906483,301,1,2
22962,914741,344,3,33
22963,913806,455,4,16
22964,903016,89,4,14
22965,900446,240,1,19
22966,909161,236,1,35
22967,909241,173,4,21
22968,903377,7,4,39
22969,903852,197,1,2
22970,913842,361,2,5
22971,908229,216,2,1
22972,908219,84,4,39
22973,902579,213,2,9
22974,903110,404,3,18
22975,902739,202,2,12
22976,914515,377,4,37
22977,913757,471,2,30
22978,912538,245,4,26
22979,901605,302,4,21
22980,910527,33,3,6
22981,900239,374,1,13
22982,903851,271,2,34
22983,901482,34,3,7
22984,901932,79,4,38
22985,905319,389,2,31
22986,910855,265,2,7
22987,909976,347,2,36
22988,912770,320,1,9
22989,913212,122,2,37
22990,900016,444,2,21
22991,908725,284,1,18
22992,914108,265,2,15
22993,904652,249,4,17
22994,903282,306,2,12
22995,901638,164,3,6
22996,910469,265,2,9
22997,906170,251,3,5
22998,912977,31,2,1
22999,911948,235,3,15
23000,904328,301,4,35
23001,904512,439,3,34
23002,907591,462,1,34
23003,909386,271,1,30
23004,913501,245,4,7
23005,908010,498,2,1
23006,908961,425,1,13
23007,914876,66,3,17
23008,908241,63,2,6
23009,912352,119,4,12
23010,911521,110,4,8
23011,904644,107,3,14
23012,910263,377,1,8
23013,900696,480,1,3
23014,913198,116,3,4
23015,912009,27,1,39
23016,912872,192,4,9
23017,906332,188,4,19
23018,901728,312,4,17
23019,903695,327,1,24
23020,907219,398,3,17
23021,913309,188,1,28
23022,904103,221,2,5
23023,901782,424,4,17
23024,909018,276,1,34
23025,913898,359,2,8
23026,900477,307,1,30
23027,909873,389,4,26
23028,902965,466,1,5
23029,905622,72,3,9
23030,911596,178,1,37
23031,911700,199,2,16
23032,900378,88,4,4
23033,904059,444,1,38
23034,910241,342,2,29
23035,900397,404,2,20
23036,905435,411,4,24
23037,914260,148,1,25
23038,908831,390,1,11
23039,906749,128,3,14
23040,909138,136,4,1
23041,904410,256,4,19
23042,902728,121,2,27
23043,904041,207,2,15
23044,912590,22,4,1
23045,912037,35,2,24
23046,913668,298,3,30
23047,907012,205,2,19
23048,902405,220,2,1
23049,913390,276,2,37
23050,900152,93,2,36
23051,908914,325,3,37
23052,910036,387,2,39
23053,903252,128,2,11
23054,901613,27,1,7
23055,906049,325,1,23
23056,904277,376,3,5
23057,903724,444,4,31
23058,904885,276,2,32
23059,912520,23,4,18
23060,905407,224,2,12
23061,906688,12,3,36
23062,908687,241,2,12
23063,914389,439,1,16
23064,907401,305,2,26
23065,907266,352,3,17
23066,903853,498,4,20
23067,910013,208,1,13
23068,905854,155,3,35
23069,914174,65,3,7
23070,914985,307,3,26
23071,914534,460,3,8
23072,904855,333,1,35
23073,907812,456,2,17
23074,901131,428,4,38
23075,909807,231,2,11
23076,908523,413,3,15
23077,905663,295,1,28
23078,906206,16,1,5
23079,911036,5,4,23
23080,905414,122,2,21
23081,906960,171,3,24
23082,903108,493,3,34
23083,904682,57,4,24
23084,911870,97,3,19
23085,901386,276,1,38
23086,902191,230,2,2
23087,910497,420,3,4
23088,900972,352,2,15
23089,902741,176,1,39
23090,914068,178,3,20
23091,914452,2,2,31
23092,913893,140,3,14
23093,905977,370,3,38
23094,908508,423,1,19
23095,913848,53,3,37
23096,913271,447,1,19
23097,904255,12,1,36
23098,900813,162,3,37
23099,900411,105,2,26
23100,912819,162,1,15
23101,903301,268,1,3
23102,904108,17,1,30
23103,905463,262,3,14
23104,913106,30,2,26
23105,900594,86,2,26
23106,906028,421,2,27
23107,903093,343,3,25
23108,902873,208,4,16
23109,903194,235,1,28
23110,910259,282,3,38
23111,908209,432,4,29
23112,901979,111,2,25
23113,912199,296,3,13
23114,903964,159,2,10
23115,914409,302,3,7
23116,904662,450,4,12
23117,901214,67,4,0
23118,909862,344,3,0
23119,906036,91,4,37
23120,902706,124,2,7
23121,909852,421,1,32
23122,913910,246,1,18
23123,912090,356,1,27
23124,901719,401,4,30
23125,914802,492,1,20
23126,903349,488,2,21
23127,913588,235,1,21
23128,905313,125,4,7
23129,906302,478,4,3
23130,905270,68,3,6
23131,901333,105,1,36
23132,902036,59,4,15
23133,902653,210,3,30
23134,901874,296,4,9
23135,905352,155,3,21
23136,914044,479,4,13
23137,902889,230,1,5
23138,904358,488,3,10
23139,905846,140,1,35
23140,910534,159,3,37
23141,906466,156,2,30
23142,904581,112,4,21
23143,910375,100,1,17
23144,911360,282,1,0
23145,906176,241,4,0
23146,908152,13,3,30
23147,902991,466,2,26
23148,904680,491,4,13
23149,904511,401,4,1
23150,908949,297,2,18
23151,902725,288,3,8
23152,911574,485,4,10
23153,904500,278,4,31
23154,902503,120,3,2
23155,914242,110,4,28
23156,909750,377,1,18
23157,904172,355,4,30
23158,911636,80,1,0
23159,914390,306,1,22
23160,905802,3,1,3
23161,905806,238,2,6
23162,908441,406,2,37
23163,907452,443,3,23
23164,902650,95,1,23
23165,909468,272,4,10
23166,901481,369,3,34
23167,907729,322,1,30
23168,908603,296,4,28
23169,905287,440,1,5
23170,913916,86,3,12
23171,900628,184,1,0
23172,904832,78,2,16
23173,902786,14,2,25
23174,904664,318,3,29
23175,913536,111,4,19
23176,909162,69,2,35
23177,905923,155,2,13
23178,911154,303,1,22
23179,906565,464,1,36
23180,903964,324,2,30
23181,901304,87,1,24
23182,912830,494,1,36
23183,912443,74,2,9
23184,902718,223,1,12
23185,912164,145,2,31
23186,906939,107,2,5
23187,913421,231,3,18
23188,906595,27,3,13
23189,912283,104,4,36
23190,912422,307,3,38
23191,913831,443,3,18
23192,911639,59,1,22
23193,908533,79,2,21
23194,911719,152,2,25
23195,911522,438,2,7
23196,904553,99,3,1
23197,907363,141,2,9
23198,910992,398,4,35
23199,902083,70,2,33
23200,904309,454,2,5
23201,911078,52,1,28
23202,905263,96,1,26
23203,901548,213,3,38
23204,902721,277,3,35
23205,903965,158,4,17
23206,911146,54,3,5
23207,907878,214,1,16
23208,905802,403,1,30
23209,902721,379,3,13
23210,914200,187,2,23
23211,904109,303,4,17
23212,907550,194,1,19
23213,903602,481,3,10
23214,906865,257,3,31
23215,911618,88,2,25
23216,907480,180,2,2
23217,904573,493,1,29
23218,914214,277,1,27
23219,913007,188,4,6
23220,908799,360,1,39
23221,913741,124,4,13
23222,900980,176,4,3
23223,902714,74,4,30
23224,908852,140,2,27
23225,904536,471,4,36
23226,903096,116,3,10
23227,902108,460,1,17
23228,906952,464,3,6
23229,909648,439,4,30
23230,913840,259,2,12
23231,911332,374,1,6
23232,913154,66,1,36
23233,903709,134,2,29
23234,904291,254,2,33
23235,910047,406,4,3
23236,914630,495,4,34
23237,907025,323,2,19
23238,903393,250,4,30
23239,907436,73,4,0
23240,910451,277,1,24
23241,907907,421,1,6
23242,911506,161,1,14
23243,907365,116,4,8
23244,903115,257,4,20
23245,903891,122,4,6
23246,911687,321,3,4
23247,910698,365,2,39
23248,902186,327,2,26
23249,906373,421,1,1
23250,911556,40,3,14
23251,911634,319,4,3
23252,906009,52,3,8
23253,910467,489,1,20
23254,903417,460,1,18
23255,905809,160,4,30
23256,903835,411,1,21
23257,905043,298,3,11
23258,903002,238,4,34
23259,903711,436,2,13
23260,902783,29,4,28
23261,903451,302,1,15
23262,910596,66,3,31
23263,904307,302,1,7
23264,906006,467,2,35
23265,914087,409,2,35
23266,912681,99,1,8
23267,903545,449,4,8
23268,906295,441,4,26
23269,910103,28,4,20
23270,907999,402,3,30
23271,901578,238,2,13
23272,911787,191,4,24
23273,905475,402,2,6
23274,911224,280,2,12
23275,913730,435,1,1
23276,904653,29,1,34
23277,903791,275,1,8
23278,904363,499,4,11
23279,911060,159,3,10
23280,914931,351,3,15
23281,904924,492,2,1
23282,902864,496,3,36
23283,905916,86,2,5
23284,901008,157,4,10
23285,914009,276,2,15
23286,908614,450,2,6
23287,912686,68,2,34
23288,905319,174,1,21
23289,901782,275,3,7
23290,906816,135,4,5
23291,904792,170,3,34
23292,909985,400,4,19
23293,902109,180,1,35
23294,900470,289,4,10
23295,903297,295,4,14
23296,913452,299,4,18
23297,904897,107,4,35
23298,906422,212,3,14
23299,911388,125,3,1
23300,906131,430,1,5
23301,911334,249,4,11
23302,901631,388,4,12
23303,914073,271,4,21
23304,905844,43,1,11
23305,911856,286,4,35
23306,909121,295,4,30
23307,907307,107,2,5
23308,910146,299,3,9
23309,905349,14,2,5
23310,914775,198,3,29
23311,904325,86,3,5
23312,902239,364,1,28
23313,905126,274,3,14
23314,911052,302,1,5
23315,906529,335,4,1
23316,900037,21,2,34
23317,900982,228,4,12
23318,910642,332,1,33
23319,908294,475,4,19
23320,912381,189,3,1
23321,903458,203,2,27
23322,910945,351,3,38
23323,906982,65,2,29
23324,908944,409,1,10
23325,906655,499,1,27
23326,908859,217,1,35
23327,909066,465,4,21
23328,911535,71,1,16
23329,910062,288,3,33
23330,904064,432,3,39
23331,906539,107,1,31
23332,904101,473,4,19
23333,902387,466,1,2
23334,905595,35,4,39
23335,904206,90,1,10
23336,906521,204,2,22
23337,914913,498,3,8
23338,907279,487,1,20
23339,902089,334,2,1
23340,900353,264,3,32
23341,903679,278,3,17
23342,901949,204,2,32
23343,911879,416,2,28
23344,914273,46,3,15
23345,903837,397,2,25
23346,900374,289,4,18
23347,905161,245,3,7
23348,911207,257,3,19
23349,913376,92,1,22
23350,912779,67,3,13
23351,908671,369,1,26
23352,904971,80,4,20
23353,903430,434,2,3
23354,909717,126,4,14
23355,914445,416,3,8
23356,911459,492,3,36
23357,903371,10,2,25
23358,909730,385,4,9
23359,904018,455,4,9
23360,907689,431,3,24
23361,907869,263,1,9
23362,901011,366,3,38
23363,906375,446,3,13
23364,908158,180,2,8
23365,903534,114,3,6
23366,908752,68,2,34
23367,914548,132,4,9
23368,911790,313,3,26
23369,905495,345,4,2
23370,906230,5,4,9
23371,913595,199,4,18
23372,905327,311,4,18
23373,911546,67,4,11
23374,901295,441,2,27
23375,905471,495,2,36
23376,914219,355,4,1
23377,901422,75,4,28
23378,902820,76,2,14
23379,907907,247,3,24
23380,908123,39,4,19
23381,907008,80,4,21
23382,903876,361,3,26
23383,908498,427,4,2
23384,903104,199,1,1
23385,904430,469,1,10
23386,906075,10,4,8
23387,907107,379,3,12
23388,902341,338,2,33
23389,901969,29,1,20
23390,914103,256,3,38
23391,903492,255,4,38
23392,904438,154,1,33
23393,906066,30,2,16
23394,909972,109,2,7
23395,905104,65,2,1
23396,901525,422,4,25
23397,907030,495,1,28
23398,900620,15,4,38
23399,906398,345,3,19
23400,909343,19,1,10
23401,906372,28,3,13
23402,900782,497,2,7
23403,909786,353,1,35
23404,905329,249,4,35
23405,909469,271,2,35
23406,907934,121,4,15
23407,901679,334,2,23
23408,902363,61,1,31
23409,908795,38,4,0
23410,912544,355,1,16
23411,901145,288,4,31
23412,912527,206,4,11
23413,908913,333,2,13
23414,908834,297,1,16
23415,914937,213,4,20
23416,910568,204,3,23
23417,909482,399,4,26
23418,911420,216,3,13
23419,907290,212,3,20
23420,905818,319,4,16
23421,908100,1,2,18
23422,902418,427,1,39
23423,901512,398,2,6
23424,914243,130,2,34
23425,902298,8,4,4
23426,903793,11,3,15
23427,913364,20,3,5
23428,914913,44,4,13
23429,910838,315,1,8
23430,912484,17,2,9
23431,909404,245,3,26
23432,901126,396,3,0
23433,907829,212,1,31
23434,912363,330,2,21
23435,900543,277,4,19
23436,913655,195,4,30
23437,906188,132,3,17
23438,908039,216,3,24
23439,902020,182,1,36
23440,905620,229,2,3
23441,907668,155,4,32
23442,909752,112,1,27
23443,913349,223,3,7
23444,906540,253,1,5
23445,902238,202,4,11
23446,901589,324,2,7
23447,913801,460,2,3
23448,905130,79,3,6
23449,909654,474,4,5
23450,905732,162,2,20
23451,911166,385,2,35
23452,908335,59,4,26
23453,908775,436,3,17
23454,905664,301,1,7
23455,911304,274,4,23
23456,908647,329,4,22
23457,913100,367,4,16
23458,914942,255,3,14
23459,905356,306,2,10
23460,901509,290,1,15
23461,910566,54,2,20
23462,904635,182,1,24
23463,907292,308,3,28
23464,904402,243,4,31
23465,902985,414,2,9
23466,914250,388,1,32
23467,909796,53,4,5
23468,907311,152,4,24
23469,900720,306,2,9
23470,901743,238,1,20
23471,911189,429,1,15
23472,914873,317,2,38
23473,912220,90,1,37
23474,900822,391,4,0
23475,909760,238,4,26
23476,909721,499,2,16
23477,904724,45,1,20
23478,910815,85,1,4
23479,914701,237,1,10
23480,908517,462,2,35
23481,909125,498,4,13
23482,910589,499,4,4
23483,901813,34,3,7
23484,911328,138,3,34
23485,905831,139,3,35
23486,906214,429,1,10
23487,909555,49,1,4
23488,900764,424,1,14
23489,909512,435,4,14
23490,909742,327,3,6
23491,908710,99,3,37
23492,910427,119,2,26
23493,906665,232,2,20
23494,914304,156,3,33
23495,907415,446,3,10
23496,909928,143,1,37
23497,913820,38,4,26
23498,912393,361,4,39
23499,911734,305,2,12
23500,900200,129,2,23
23501,908556,306,2,31
23502,914782,142,2,18
23503,900290,111,3,34
23504,914729,116,3,34
23505,901994,397,4,4
23506,903862,22,3,37
23507,903711,313,4,22
23508,907757,341,1,14
23509,904522,297,3,0
23510,908186,421,1,22
23511,908691,338,1,28
23512,911747,361,1,26
23513,906856,201,4,5
23514,903021,231,4,15
23515,910979,479,3,22
23516,907517,484,1,26
23517,901790,5,2,36
23518,905322,31,2,32
23519,906046,65,4,30
23520,904731,86,4,39
23521,914790,313,4,6
23522,901309,399,4,28
23523,908486,90,4,5
23524,912293,285,1,1
23525,904359,438,2,22
23526,903979,169,4,37
23527,911988,475,2,2
23528,909243,290,2,25
23529,903647,213,1,21
23530,914415,204,3,12
23531,908541,35,2,4
23532,912556,439,4,35
23533,908635,226,2,16
23534,904922,33,1,30
23535,904390,298,3,17
23536,911041,343,1,27
23537,913219,392,4,27
23538,911447,102,3,4
23539,903839,83,3,8
23540,903131,378,3,24
23541,913177,499,4,18
23542,907212,483,4,10
23543,901840,219,1,25
23544,914177,250,1,11
23545,914223,383,2,35
23546,905860,158,2,32
23547,902413,109,3,6
23548,901207,340,2,1
23549,904959,348,3,3
23550,909452,74,4,18
23551,912330,170,4,4
23552,911640,281,4,1
23553,902818,270,4,27
23554,911858,321,3,30
23555,912329,414,1,26
23556,907084,13,3,18
23557,913618,345,1,39
23558,909818,12,4,5
23559,904935,152,3,21
23560,908748,326,4,31
23561,913402,73,4,15
23562,914011,38,3,16
23563,903641,343,3,15
23564,905160,308,2,32
23565,907228,326,4,26
23566,909723,109,3,31
23567,913455,35,2,14
23568,908011,28,3,6
23569,904702,133,1,8
23570,902108,298,2,35
23571,901141,212,2,29
23572,903138,464,3,7
23573,907286,276,2,11
23574,914247,242,2,37
23575,905850,278,3,3
23576,903631,179,1,18
23577,908589,343,1,11
23578,904192,121,4,34
23579,905485,204,2,11
23580,914951,431,4,29
23581,907957,353,4,13
23582,900490,118,4,27
23583,900270,423,4,29
23584,912879,377,2,8
23585,904857,156,1,31
23586,907830,452,1,29
23587,904458,431,4,13
23588,907113,368,2,3
23589,913128,231,4,33
23590,902122,252,3,22
23591,900912,72,4,0
23592,914281,246,3,0
23593,901118,21,1,16
23594,911009,304,3,3
23595,909163,434,1,9
23596,912706,305,2,18
23597,903016,460,2,0
23598,907046,190,4,0
23599,911681,291,1,32
23600,913771,80,2,18
23601,902954,72,1,16
23602,903163,261,3,32
23603,901661,76,4,26
23604,900465,218,1,10
23605,906323,421,3,12
23606,903481,489,4,9
23607,904806,329,4,36
23608,902770,169,4,12
23609,905752,348,2,9
23610,912075,125,3,9
23611,907850,40,1,13
23612,902563,58,1,2
23613,901233,200,4,5
23614,910351,258,1,26
23615,914016,178,3,7
23616,905162,245,4,26
23617,906582,86,3,15
23618,906287,383,1,32
23619,905136,111,3,11
23620,900948,117,2,35
23621,911878,478,2,15
23622,905951,208,4,24
23623,907724,48,2,17
23624,906248,408,2,11
23625,905550,91,3,39
23626,911236,289,4,15
23627,910132,454,2,7
23628,912091,478,1,16
23629,905238,426,4,19
23630,912610,410,1,33
23631,914851,462,2,1
23632,909458,223,2,26
23633,901964,16,1,5
23634,907485,21,4,34
23635,913257,386,3,37
23636,905972,443,4,39
23637,910956,392,1,27
23638,911661,135,1,6
23639,904291,474,2,10
23640,910907,405,2,2
23641,905650,402,2,16
23642,910094,210,1,6
23643,903889,1,2,15
23644,902466,219,3,4
23645,901460,264,2,4
23646,906987,348,4,0
23647,912748,358,2,5
23648,911348,386,2,12
23649,913383,278,1,22
23650,908110,276,2,22
23651,900510,206,2,33
23652,910320,419,4,27
23653,902003,444,4,7
23654,904046,31,3,13
23655,903127,169,1,3
23656,906684,451,1,4
23657,903620,328,3,3
23658,910409,474,2,37
23659,902183,280,4,25
23660,913234,15,3,34
23661,909705,357,4,6
23662,913375,166,1,39
23663,910557,207,4,36
23664,908137,245,2,10
23665,901058,492,2,22
23666,911736,372,2,28
23667,910487,355,3,21
23668,911729,38,3,12
23669,905053,209,1,26
23670,903359,376,2,12
23671,901407,116,2,22
23672,913711,479,3,3
23673,908476,194,2,32
23674,908364,5,1,14
23675,900655,258,1,39
23676,900721,2,3,26
23677,903096,474,4,37
23678,909037,422,1,25
23679,900042,37,4,38
23680,905055,138,1,11
23681,902197,219,2,11
23682,912563,328,2,8
23683,900112,74,4,26
23684,910499,99,3,18
23685,907598,152,4,5
23686,914232,24,3,39
23687,900021,351,1,27
23688,901281,260,3,32
23689,907165,40,4,37
23690,905241,398,4,21
23691,909394,356,3,31
23692,914855,282,3,8
23693,902720,396,1,31
23694,909259,116,1,30
23695,907928,372,4,20
23696,913412,27,1,18
23697,905827,134,1,31
23698,914524,27,3,20
23699,913505,270,2,15
23700,911788,108,4,14
23701,909994,278,1,22
23702,911207,433,4,33
23703,900281,20,3,26
23704,914811,387,2,7
23705,906491,128,3,26
23706,912349,457,2,3
23707,912102,336,3,12
23708,913652,490,2,15
23709,914897,457,2,38
23710,903222,177,3,22
23711,901532,352,1,3
23712,903866,226,1,37
23713,904077,281,1,32
23714,909705,283,2,27
23715,910784,219,4,16
23716,909047,386,4,26
23717,900065,22,3,27
23718,903812,66,1,17
23719,911669,304,4,12
23720,911598,181,1,15
23721,913311,119,3,22
23722,906291,385,4,39
23723,903993,438,1,16
23724,913705,488,3,7
23725,900809,39,4,31
23726,906685,10,1,32
23727,903054,248,4,25
23728,904399,268,3,23
23729,906082,421,3,13
23730,914959,302,3,14
23731,906771,273,2,38
23732,902271,387,3,33
23733,913690,341,3,17
23734,913983,332,4,11
23735,907182,187,1,14
23736,914999,240,4,17
23737,902271,155,1,5
23738,907376,15,1,27
23739,901160,229,4,18
23740,909676,429,4,33
23741,909089,41,3,19
23742,914012,195,1,27
23743,907808,389,2,30
23744,912968,418,4,7
23745,906158,447,2,17
23746,911996,354,3,4
23747,908385,341,4,16
23748,904566,141,4,21
23749,908685,89,1,5
23750,905197,270,4,23
23751,911336,253,3,19
23752,905882,466,3,36
23753,902227,317,1,4
23754,906791,248,4,32
23755,913443,237,2,35
23756,914427,387,1,34
23757,900787,387,4,22
23758,908558,45,4,35
23759,905397,480,3,7
23760,907922,494,4,15
23761,910237,18,4,15
23762,903884,160,3,1
23763,906336,480,2,24
23764,912353,100,2,38
23765,914174,300,2,15
23766,906036,349,4,2
23767,912237,359,3,26
23768,901156,293,1,14
23769,914684,99,4,3
23770,907130,283,3,30
23771,904415,296,3,32
23772,912739,152,1,0
23773,908062,440,3,15
23774,904006,420,2,8
23775,902301,483,4,0
23776,908018,232,2,23
23777,909218,134,4,25
23778,902425,455,4,19
23779,905325,206,3,30
23780,901997,17,3,36
23781,911567,445,1,13
23782,913921,155,1,27
23783,914446,234,2,16
23784,908993,44,4,32
23785,903247,126,1,27
23786,912240,198,4,0
23787,903336,387,2,4
23788,912396,295,4,36
23789,909577,419,2,6
23790,900816,194,2,27
23791,904080,339,3,10
23792,906796,234,4,3
23793,910342,471,3,11
23794,914013,145,4,25
23795,914144,265,2,25
23796,910412,488,2,23
23797,900675,137,1,35
23798,900544,35,1,13
23799,914402,265,1,31
23800,914399,12,4,28
23801,904780,323,4,7
23802,905191,101,2,16
23803,913435,213,2,26
23804,907345,441,3,28
23805,906376,220,3,10
23806,901471,481,3,34
23807,912920,226,1,18
23808,914841,427,2,30
23809,903577,406,3,22
23810,909039,229,1,39
23811,913754,444,1,23
23812,913510,158,2,20
23813,909222,31,4,6
23814,904364,336,3,10
23815,913538,500,2,8
23816,911908,227,2,35
23817,904642,65,2,34
23818,903619,73,4,24
23819,909927,193,1,18
23820,907528,215,1,21
23821,901483,165,1,4
23822,905473,210,2,15
23823,911720,260,1,2
23824,903821,266,1,31
23825,906011,283,4,17
23826,914343,111,3,4
23827,905591,258,3,37
23828,910121,55,4,13
23829,905149,68,3,10
23830,901275,424,1,12
23831,908371,353,3,39
23832,909479,489,2,3
23833,910872,136,1,30
23834,906162,271,2,3
23835,901748,61,2,9
23836,904959,135,2,28
23837,902836,381,2,34
23838,901471,238,3,12
23839,914103,478,1,15
23840,908918,365,1,21
23841,907994,152,3,12
23842,901839,20,2,29
23843,913334,55,4,20
23844,900438,5,4,16
23845,910668,7,1,36
23846,906825,485,2,33
23847,911087,130,2,31
23848,907181,250,1,10
23849,909483,202,2,7
23850,910011,77,3,28
23851,908666,21,3,15
23852,908495,3,1,33
23853,913330,181,3,36
23854,904444,398,3,9
23855,900642,125,1,23
23856,903596,53,4,37
23857,914852,336,1,13
23858,907882,319,3,9
23859,914121,438,3,11
23860,908976,72,3,9
23861,905793,280,4,20
23862,913371,462,4,9
23863,912283,434,1,17
23864,901986,390,4,2
23865,909967,472,3,2
23866,913015,477,1,7
23867,903918,282,4,32
23868,910268,418,3,17
23869,907531,44,1,13
23870,909719,453,3,7
23871,902300,226,4,18
23872,906651,362,4,16
23873,907265,98,2,25
23874,901200,205,2,10
23875,912632,67,4,1
23876,900999,5,4,38
23877,901435,470,1,11
23878,900013,469,2,15
23879,906330,475,3,30
23880,910242,216,2,15
23881,909596,295,4,35
23882,909565,368,4,31
23883,907569,53,3,13
23884,903474,264,3,9
23885,907159,196,4,37
23886,904540,420,1,29
23887,900910,70,1,3
23888,902394,95,3,3
23889,914788,325,3,15
23890,901286,364,1,8
23891,900400,134,4,21
23892,906571,130,4,35
23893,912463,257,3,37
23894,913512,318,3,31
23895,911655,29,4,31
23896,911003,87,1,7
23897,912238,238,3,9
23898,909391,235,3,33
23899,902635,402,2,23
23900,905419,259,2,5
23901,913289,115,4,11
23902,912249,377,4,19
23903,905728,208,2,12
23904,913651,484,1,11
23905,910943,287,2,10
23906,909779,22,4,37
23907,907765,379,3,15
23908,914538,8,4,6
23909,911523,22,3,29
23910,911369,77,3,20
23911,913808,486,2,39
23912,900174,285,3,29
23913,903313,80,4,5
23914,904191,138,1,6
23915,913990,430,3,1
23916,901153,290,3,26
23917,914421,440,3,17
23918,910201,443,1,19
23919,908462,289,4,32
23920,911500,78,3,16
23921,912838,496,3,2
23922,914116,224,3,19
23923,901984,407,4,31
23924,900637,399,3,37
23925,905726,380,1,12
23926,914205,281,2,35
23927,903285,121,1,39
23928,910277,26,2,39
23929,908790,140,1,16
23930,900188,192,2,21
23931,901183,19,1,14
23932,904398,49,3,14
23933,903203,239,4,11
23934,900820,232,1,7
23935,900096,403,1,21
23936,904492,352,2,28
23937,907930,458,3,11
23938,902196,219,4,35
23939,909623,279,3,8
23940,912061,56,3,15
23941,909744,191,4,24
23942,905732,245,1,13
23943,913728,52,2,33
23944,900056,448,3,37
23945,914593,489,1,25
23946,902985,402,3,29
23947,905477,355,2,23
23948,913147,434,2,19
23949,909042,141,4,17
23950,902038,322,3,17
23951,910525,420,2,20
23952,901352,406,4,18
23953,905208,127,2,0
23954,902186,340,2,38
23955,906375,135,2,9
23956,907932,140,4,0
23957,901002,79,2,35
23958,906128,349,3,7
23959,900579,240,2,28
23960,913041,136,1,27
23961,904251,407,4,29
23962,913866,116,1,31
23963,901560,141,1,4
23964,908511,353,4,20
23965,912139,389,2,35
23966,907176,83,3,31
23967,913704,263,4,8
23968,907599,68,2,33
23969,907953,378,2,6
23970,907201,357,4,21
23971,911648,393,1,34
23972,913322,19,4,35
23973,903440,345,4,11
23974,907909,193,2,29
23975,909690,235,3,4
23976,913820,324,1,6
23977,908243,466,4,1
23978,900993,455,4,37
23979,910731,211,1,35
23980,903698,180,3,29
23981,912104,471,2,20
23982,906813,28,1,36
23983,914325,477,4,9
23984,907630,6,4,39
23985,912884,300,4,25
23986,910088,283,3,20
23987,911894,368,1,9
23988,904491,46,2,36
23989,905256,4,4,33
